"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID6934566","GID6934566","LHT",57,83,3.509699334,70
"GID6934567","GID6934567","LHT",65,90,3.657765031,69
"GID6934570","GID6934570","LHT",56,83,4.186782727,63
"GID6934611","GID6934611","LHT",54,79,3.440502817,76
"GID6934629","GID6934629","LHT",56,79,3.069223604,53
"GID6934634","GID6934634","LHT",57,80,3.040949634,61
"GID6934656","GID6934656","LHT",59,87,3.877259057,65
"GID6934657","GID6934657","LHT",59,90,3.633211754,61
"GID6934658","GID6934658","LHT",53,77,3.257467451,60
"GID6934667","GID6934667","LHT",56,84,3.450919814,62
"GID6934689","GID6934689","LHT",60,85,3.636187874,70
"GID6934699","GID6934699","LHT",62,88,3.465800904,77
"GID6934721","GID6934721","LHT",65,89,2.992184037,70
"GID6934723","GID6934723","LHT",72,91,2.607511067,65
"GID6934762","GID6934762","LHT",57,82,3.175963914,65
"GID6934763","GID6934763","LHT",65,90,2.865695611,63
"GID6934774","GID6934774","LHT",63,88,3.554684064,70
"GID6934780","GID6934780","LHT",65,89,3.023092091,68
"GID6934786","GID6934786","LHT",63,88,3.346752787,65
"GID6934788","GID6934788","LHT",59,83,3.044669877,55
"GID6934791","GID6934791","LHT",58,83,3.157764907,62
"GID6934811","GID6934811","LHT",61,85,2.930086694,56
"GID6934816","GID6934816","LHT",58,85,2.861634511,68
"GID6934851","GID6934851","LHT",62,90,3.630640818,60
"GID6934881","GID6934881","LHT",64,90,3.661485631,68
"GID6934889","GID6934889","LHT",66,91,3.110890327,73
"GID6934907","GID6934907","LHT",61,90,3.652557024,66
"GID6934920","GID6934920","LHT",65,91,3.159330656,65
"GID6934953","GID6934953","LHT",66,90,3.718159985,60.66666667
"GID6934954","GID6934954","LHT",62,90.33333333,4.032148349,69
"GID6934955","GID6934955","LHT",66,90.33333333,3.867714045,63.66666667
"GID6934956","GID6934956","LHT",64.33333333,90.33333333,3.823070742,69
"GID6934973","GID6934973","LHT",64.66666667,93.66666667,3.129618802,77
"GID6934982","GID6934982","LHT",66,91.33333333,3.523963862,62.66666667
"GID6935028","GID6935028","LHT",66,94,2.887242912,64.66666667
"GID6935030","GID6935030","LHT",62,87.33333333,3.139475275,64
"GID6935036","GID6935036","LHT",59,84,3.668836983,61
"GID6935075","GID6935075","LHT",65,91,3.43446174,68
"GID6935086","GID6935086","LHT",58,83,3.687932214,63
"GID6935143","GID6935143","LHT",65,91.66666667,3.509121989,67.33333333
"GID6935144","GID6935144","LHT",65.66666667,93.66666667,3.390818353,67.66666667
"GID6935159","GID6935159","LHT",61,86.66666667,3.340967109,68
"GID6935237","GID6935237","LHT",65,90.66666667,2.736056803,64.66666667
"GID6935245","GID6935245","LHT",64.66666667,90.66666667,2.855104589,58.66666667
"GID6935246","GID6935246","LHT",64.66666667,90.66666667,2.503169953,60.33333333
"GID6935247","GID6935247","LHT",65.33333333,91.33333333,2.596175983,64.8169506335124
"GID6935248","GID6935248","LHT",64.66666667,91,2.805253679,62.33333333
"GID6935249","GID6935249","LHT",65,91.33333333,2.776235709,61.33333333
"GID6935251","GID6935251","LHT",64,91,2.599896406,61.66666667
"GID6935254","GID6935254","LHT",65.33333333,90.66666667,2.520243112,62
"GID6935255","GID6935255","LHT",64,90.66666667,2.526939142,60
"GID6935264","GID6935264","LHT",54,79.33333333,3.299260535,66.66666667
"GID6935268","GID6935268","LHT",60.33333333,88.33333333,3.225600292,70
"GID6935273","GID6935273","LHT",54.33333333,80.66666667,3.555008481,71.33333333
"GID6935274","GID6935274","LHT",62,91.33333333,3.143549844,69.66666667
"GID6935282","GID6935282","LHT",64.33333333,90.66666667,3.038639541,68.66666667
"GID6935291","GID6935291","LHT",60,87,3.418103934,65
"GID6935367","GID6935367","LHT",62.66666667,92,3.639086294,75.66666667
"GID6935372","GID6935372","LHT",63.33333333,91.33333333,3.736556657,70.66666667
"GID6935422","GID6935422","LHT",65,91,2.949093121,52
"GID6935436","GID6935436","LHT",60,83,3.232575394,56
"GID6935450","GID6935450","LHT",63,89,3.622456424,53
"GID6935465","GID6935465","LHT",62,91,3.007389391,69
"GID6935477","GID6935477","LHT",65,91,3.657686784,65.66666667
"GID6935577","GID6935577","LHT",63.66666667,90,2.364178149,59.33333333
"GID6935583","GID6935583","LHT",62.66666667,90,2.647660512,58
"GID6935634","GID6935634","LHT",62,89.66666667,3.426538845,65
"GID6935638","GID6935638","LHT",64,91.66666667,3.878920388,71.33333333
"GID6935647","GID6935647","LHT",64.66666667,91.66666667,3.901985811,70.33333333
"GID6935673","GID6935673","LHT",62,88.33333333,2.631152808,59.66666667
"GID6935721","GID6935721","LHT",60.33333333,86,2.952581625,57
"GID6935732","GID6935732","LHT",56,80,3.006116263,60
"GID6935775","GID6935775","LHT",68,89,2.844657419,73
"GID6935786","GID6935786","LHT",68,95,3.204776449,66
"GID6935788","GID6935788","LHT",67,95,3.209985146,70
"GID6935804","GID6935804","LHT",57,81,2.818615873,65
"GID6935817","GID6935817","LHT",59,82,3.550014993,62
"GID6935818","GID6935818","LHT",58,81,3.221146023,65
"GID6935819","GID6935819","LHT",55,80,2.571592386,68
"GID6935823","GID6935823","LHT",66,91,3.218169809,70
"GID6935826","GID6935826","LHT",61,90,3.298527233,65
"GID6935830","GID6935830","LHT",64,90,2.507604596,67
"GID6935855","GID6935855","LHT",67,90,3.009164126,68
"GID6935864","GID6935864","LHT",65,92,3.58133655,70
"GID6935867","GID6935867","LHT",66,92,3.612586943,70
"GID6935869","GID6935869","LHT",65,89,3.799342973,70
"GID6935871","GID6935871","LHT",66,90,3.394581003,65
"GID6935880","GID6935880","LHT",62,92,2.567200123,62
"GID6935883","GID6935883","LHT",62,92,2.49502782,65
"GID6935894","GID6935894","LHT",61,89,3.324640576,65
"GID6935895","GID6935895","LHT",63,90,3.11928394,66
"GID6935896","GID6935896","LHT",59,86,3.782229666,63
"GID6935906","GID6935906","LHT",67,95,2.87523603,65
"GID6935910","GID6935910","LHT",66,92,2.53148609,60
"GID6935916","GID6935916","LHT",66,92,3.351426453,70
"GID6935918","GID6935918","LHT",63,89,2.819237974,60
"GID6935925","GID6935925","LHT",65,91,2.983671618,63
"GID6935926","GID6935926","LHT",64,91,3.073701314,60
"GID6935928","GID6935928","LHT",65,91,2.727719344,62
"GID6935930","GID6935930","LHT",63,90,3.154058374,63
"GID6935931","GID6935931","LHT",66,92,2.990368404,72
"GID6935935","GID6935935","LHT",64,90,3.042451434,70
"GID6935936","GID6935936","LHT",65,92,3.467302798,72
"GID6935944","GID6935944","LHT",67,95,3.892153888,66
"GID6935946","GID6935946","LHT",68,95,3.681588251,67
"GID6935947","GID6935947","LHT",69,98,2.884713674,76
"GID6935948","GID6935948","LHT",65,92,3.215815038,70
"GID6935950","GID6935950","LHT",66,95,3.225487401,72
"GID6935952","GID6935952","LHT",66,92,2.988880461,65
"GID6935963","GID6935963","LHT",64,94,2.480696248,77
"GID6935965","GID6935965","LHT",63,94,2.969535611,73
"GID6935970","GID6935970","LHT",66,94,3.296916368,62
"GID6935972","GID6935972","LHT",64,92,3.340815398,67
"GID6935973","GID6935973","LHT",64,91,3.976251596,60
"GID6935986","GID6935986","LHT",60,86,1.87357227,53
"GID6935987","GID6935987","LHT",62,91,3.0171733,62
"GID6936002","GID6936002","LHT",56,82,4.145894176,74
"GID6936020","GID6936020","LHT",59,84,3.85720381,73
"GID6936023","GID6936023","LHT",65,91,2.9978289,62
"GID6936024","GID6936024","LHT",65,92,2.92119193,61
"GID6936049","GID6936049","LHT",62,91,2.936717895,65
"GID6936055","GID6936055","LHT",62,86,2.867520931,62
"GID6936065","GID6936065","LHT",65,86,2.996985658,63
"GID6936066","GID6936066","LHT",62,86,2.656212021,63
"GID6936073","GID6936073","LHT",60,86,2.408443718,65
"GID6936079","GID6936079","LHT",60,86,2.785676111,72
"GID6936087","GID6936087","LHT",59,84,2.798324808,70
"GID6936089","GID6936089","LHT",64,85,2.589247505,73
"GID6936091","GID6936091","LHT",63,86,2.452342868,70
"GID6936094","GID6936094","LHT",57,81,2.926301231,67
"GID6936095","GID6936095","LHT",56,81,2.694158595,65
"GID6936096","GID6936096","LHT",55,81,3.438205958,70
"GID6936098","GID6936098","LHT",56,81,3.133890321,65
"GID6936102","GID6936102","LHT",57,85,2.852640685,66
"GID6936103","GID6936103","LHT",56,80,3.027491715,63
"GID6936106","GID6936106","LHT",65,90,2.964991775,67
"GID6936111","GID6936111","LHT",66,92,2.649515835,72
"GID6936116","GID6936116","LHT",65,90,3.234337198,68
"GID6936128","GID6936128","LHT",61,86,2.606360895,65
"GID6936131","GID6936131","LHT",62,89,3.369010258,75
"GID6936142","GID6936142","LHT",69,96,2.738801621,65
"GID6936143","GID6936143","LHT",69,94,2.656211985,75
"GID6936144","GID6936144","LHT",69,96,2.388537708,76
"GID6936145","GID6936145","LHT",67,96,2.593894352,75
"GID6936147","GID6936147","LHT",55,80,2.651186078,73
"GID6936148","GID6936148","LHT",54,78,2.218150442,77
"GID6936156","GID6936156","LHT",57,84,3.914578805,70
"GID6936157","GID6936157","LHT",53,78,2.500144502,75
"GID6936162","GID6936162","LHT",54,76,2.333477532,76
"GID6936166","GID6936166","LHT",60,86,2.730054895,67
"GID6936221","GID6936221","LHT",62,89,3.280650408,73
"GID6936223","GID6936223","LHT",60,86,3.107287832,72
"GID6936230","GID6936230","LHT",59,81,2.526186345,65
"GID6936273","GID6936273","LHT",58,81,2.986752102,65
"GID6936286","GID6936286","LHT",61,87,3.350814097,63
"GID6936326","GID6936326","LHT",64,91,3.511528247,65
"GID6936336","GID6936336","LHT",52,76,2.883552277,63
"GID6936362","GID6936362","LHT",58,85,3.219118034,55
"GID6936367","GID6936367","LHT",58,83,3.298731094,62
"GID6936368","GID6936368","LHT",59,85,3.286826457,60
"GID6936371","GID6936371","LHT",59,85,3.489951487,56
"GID6936383","GID6936383","LHT",72,97,3.136528547,55
"GID6936384","GID6936384","LHT",65,91,3.475070244,56
"GID6936392","GID6936392","LHT",59,84,3.204237304,65
"GID6936437","GID6936437","LHT",59,83,3.364951364,63
"GID6936438","GID6936438","LHT",56,80,3.440100394,66
"GID6936440","GID6936440","LHT",60,83,3.426707787,66
"GID6936466","GID6936466","LHT",65,94,3.203942056,60
"GID6936469","GID6936469","LHT",65,90,2.926411729,55
"GID6936474","GID6936474","LHT",65,91,3.032066789,63
"GID6936492","GID6936492","LHT",68,95,3.005281303,65
"GID6936493","GID6936493","LHT",65,90,3.013465333,67
"GID6936496","GID6936496","LHT",64,90,3.232216029,66
"GID6936523","GID6936523","LHT",55,83,3.760489393,70
"GID6936526","GID6936526","LHT",58,84,3.306620423,62
"GID6936529","GID6936529","LHT",57,83,3.329686453,56
"GID6936532","GID6936532","LHT",57,83,3.181620513,65
"GID6936533","GID6936533","LHT",55,80,3.498585209,68
"GID6936536","GID6936536","LHT",56,83,3.694269603,66
"GID6936537","GID6936537","LHT",61,84,3.080430329,63
"GID6936542","GID6936542","LHT",60,90,3.294716086,65
"GID6936543","GID6936543","LHT",60,89,3.104983783,60
"GID6936544","GID6936544","LHT",61,89,3.180133146,66
"GID6936572","GID6936572","LHT",59,84,3.153211413,57
"GID6936575","GID6936575","LHT",64,91,2.845175473,63
"GID6936589","GID6936589","LHT",65,88,3.055740926,62
"GID6936595","GID6936595","LHT",66,88,3.22687229,65
"GID6936614","GID6936614","LHT",64,90,3.14353935,65
"GID6936618","GID6936618","LHT",65,90,2.453062713,55
"GID6936686","GID6936686","LHT",55.66666667,79.66666667,2.879337379,62.66666667
"GID6936696","GID6936696","LHT",62,90.33333333,3.320557076,67.33333333
"GID6936770","GID6936770","LHT",64.33333333,90.66666667,2.966390863,60.66666667
"GID6936792","GID6936792","LHT",63.66666667,88.33333333,2.262521953,62.66666667
"GID6936812","GID6936812","LHT",54.66666667,79.33333333,3.189605376,65.66666667
"GID6936896","GID6936896","LHT",61,88.66666667,3.230086617,63
"GID6936903","GID6936903","LHT",60.33333333,84.33333333,2.633360344,57
"GID6936921","GID6936921","LHT",64.66666667,91.33333333,2.852854707,63.66666667
"GID6936939","GID6936939","LHT",60.33333333,83.33333333,2.404938161,55.33333333
"GID6936974","GID6936974","LHT",60,88.66666667,3.574580887,69
"GID6937034","GID6937034","LHT",66.33333333,92,3.083509947,60.33333333
"GID6937035","GID6937035","LHT",65.33333333,91.33333333,3.487527644,59
"GID6937070","GID6937070","LHT",53.66666667,78.66666667,3.186932461,68.33333333
"GID6937088","GID6937088","LHT",61,88,3.349134824,60
"GID6937090","GID6937090","LHT",62,88,3.447348854,56
"GID6937092","GID6937092","LHT",63,90.33333333,3.681724217,66.33333333
"GID6937215","GID6937215","LHT",65,92,2.940975291,69.33333333
"GID6937250","GID6937250","LHT",63,91.33333333,2.545141988,59.66666667
"GID6937284","GID6937284","LHT",63.66666667,91.66666667,2.922374168,62.66666667
"GID6937313","GID6937313","LHT",64.33333333,94,2.814487591,69.33333333
"GID6937321","GID6937321","LHT",65.33333333,93,3.217017498,62.33333333
"GID6937384","GID6937384","LHT",61,88,3.728178285,66.66666667
"GID6937396","GID6937396","LHT",60.33333333,88.33333333,3.720737981,67.66666667
"GID6937398","GID6937398","LHT",61,90.33333333,3.670142678,68.66666667
"GID6937400","GID6937400","LHT",60,88,3.632940708,74.66666667
"GID6937415","GID6937415","LHT",65.66666667,89.66666667,3.526195874,63.33333333
"GID6937420","GID6937420","LHT",60,85.66666667,3.686909517,63
"GID6937457","GID6937457","LHT",61.33333333,85.66666667,3.277683394,58.66666667
"GID6937486","GID6937486","LHT",63,87.33333333,2.790332211,59.33333333
"GID6937489","GID6937489","LHT",58.66666667,85.66666667,3.094648241,58
"GID6937491","GID6937491","LHT",59.66666667,85.33333333,3.058189271,56.66666667
"GID6937493","GID6937493","LHT",63.33333333,91.33333333,2.923516967,63
"GID6937494","GID6937494","LHT",63.33333333,91.33333333,2.605064664,60
"GID6937507","GID6937507","LHT",62.66666667,91,3.219648057,67.66666667
"GID6937509","GID6937509","LHT",64,91,3.675749421,63.66666667
"GID6937511","GID6937511","LHT",62,90.33333333,3.320094451,61.33333333
"GID6937512","GID6937512","LHT",63,91,3.335719481,68.33333333
"GID6937551","GID6937551","LHT",62,91.33333333,3.221136237,64.66666667
"GID6937552","GID6937552","LHT",63,90.66666667,3.406404267,66.66666667
"GID6937553","GID6937553","LHT",58.33333333,85,3.390034964,64.66666667
"GID6937555","GID6937555","LHT",62,90,3.499798185,65.66666667
"GID6937557","GID6937557","LHT",62,88.33333333,3.243101578,63.66666667
"GID6937564","GID6937564","LHT",53,77,4.078493577,78
"GID6937565","GID6937565","LHT",63,91.66666667,3.259470608,71
"GID6937591","GID6937591","LHT",63.66666667,92.66666667,3.650095698,73.33333333
"GID6937638","GID6937638","LHT",68.66666667,96,3.496078151,68
"GID6937680","GID6937680","LHT",65.33333333,90.66666667,3.318994545,71.66666667
"GID6937748","GID6937748","LHT",64,92,3.428369755,68.33333333
"GID6937749","GID6937749","LHT",67.66666667,95.33333333,2.310810451,62
"GID6937750","GID6937750","LHT",66.33333333,91.33333333,2.691018815,61
"GID6937754","GID6937754","LHT",63.66666667,92,3.031048511,65
"GID6937810","GID6937810","LHT",63.66666667,93.66666667,3.583876238,66.33333333
"GID6937831","GID6937831","LHT",64.66666667,88,2.756557747,63.33333333
"GID6937846","GID6937846","LHT",61.33333333,88,3.784831807,63.33333333
"GID6937851","GID6937851","LHT",64.33333333,91.33333333,3.347331563,70
"GID6937853","GID6937853","LHT",64.66666667,91,2.732748593,66.66666667
"GID6937855","GID6937855","LHT",65,90.66666667,3.062361653,64.33333333
"GID6937856","GID6937856","LHT",62,88.33333333,3.49837335,64
"GID6937857","GID6937857","LHT",62.66666667,89,3.368165047,62.33333333
"GID6937860","GID6937860","LHT",55.33333333,79,3.02292747,65.66666667
"GID6937863","GID6937863","LHT",62,90.33333333,3.734980863,66.66666667
"GID6937866","GID6937866","LHT",53.33333333,78,3.332450923,72.33333333
"GID6937867","GID6937867","LHT",55,80.66666667,3.534087983,70
"GID6937869","GID6937869","LHT",61.66666667,90.33333333,3.626350013,70.66666667
"GID6937922","GID6937922","LHT",62,90.66666667,3.126350133,72.33333333
"GID6937923","GID6937923","LHT",61,89.66666667,3.080963497,70
"GID6937939","GID6937939","LHT",64.33333333,93.66666667,2.747286668,71.66666667
"GID6937974","GID6937974","LHT",62.33333333,91,3.482405938,76.33333333
"GID6938021","GID6938021","LHT",68.66666667,96,2.251007331,65.33333333
"GID6938022","GID6938022","LHT",67.33333333,95.66666667,2.176602361,66.66666667
"GID6938027","GID6938027","LHT",63.66666667,90.66666667,3.036721391,67.33333333
"GID6938054","GID6938054","LHT",55.66666667,76,3.479430148,70.66666667
"GID6938070","GID6938070","LHT",59.66666667,84.33333333,3.242822875,69.66666667
"GID6938072","GID6938072","LHT",57.66666667,81,3.023328905,60.66666667
"GID6938099","GID6938099","LHT",61.33333333,82.33333333,2.587316995,58.33333333
"GID6938116","GID6938116","LHT",55.66666667,79,2.781851634,68.33333333
"GID6938142","GID6938142","LHT",54.66666667,79.33333333,3.82798245,78
"GID6938147","GID6938147","LHT",62,88.33333333,3.112952844,67
"GID6938149","GID6938149","LHT",60,89.33333333,3.117417207,70
"GID6938153","GID6938153","LHT",59.66666667,86.33333333,3.288548297,65.33333333
"GID6938177","GID6938177","LHT",62.66666667,91.66666667,3.14866944221438,68.66666667
"GID6938202","GID6938202","LHT",67.33333333,92.33333333,3.31235769,68
"GID6938209","GID6938209","LHT",66.66666667,92.33333333,3.489441054,72.33333333
"GID6938280","GID6938280","LHT",60,85.66666667,3.30246441,63.66666667
"GID6938285","GID6938285","LHT",60.33333333,84.33333333,3.252612386,57.33333333
"GID6938304","GID6938304","LHT",63.66666667,91.33333333,1.83520181,69.33333333
"GID6938320","GID6938320","LHT",63.33333333,91,3.24293987,74.66666667
"GID6938334","GID6938334","LHT",60.33333333,85,3.173743323,65.33333333
"GID6938348","GID6938348","LHT",63,88.66666667,2.38430902,64.8169506335124
"GID6938395","GID6938395","LHT",62.33333333,92,2.373892623,70
"GID6938415","GID6938415","LHT",62.33333333,90.66666667,2.577761773,60.33333333
"GID6938429","GID6938429","LHT",65.66666667,93.66666667,3.062623785,62.66666667
"GID6938438","GID6938438","LHT",64,91.33333333,2.707712845,73.66666667
"GID6938445","GID6938445","LHT",56.66666667,84.66666667,2.881820239,66
"GID6938448","GID6938448","LHT",63.66666667,89.66666667,3.035837935,73
"GID6938450","GID6938450","LHT",64.66666667,93,2.377355965,70
"GID6938484","GID6938484","LHT",62,87.33333333,2.575272722,62.33333333
"GID6938535","GID6938535","LHT",61.66666667,91.66666667,3.498635872,70
"GID6938547","GID6938547","LHT",64,91.66666667,1.704737235,64.66666667
"GID6938550","GID6938550","LHT",62,91,2.073784932,59
"GID6938551","GID6938551","LHT",64.33333333,92.66666667,2.846106629,71.33333333
"GID6938554","GID6938554","LHT",58.66666667,85.33333333,2.632564749,69
"GID6938555","GID6938555","LHT",65,91.66666667,3.176463779,70.33333333
"GID6938562","GID6938562","LHT",62,91.33333333,2.540871931,65
"GID6938573","GID6938573","LHT",54.33333333,84.66666667,3.060421955,67.66666667
"GID6938585","GID6938585","LHT",65,92.33333333,3.895987439,76.66666667
"GID6938611","GID6938611","LHT",61,87,4.098368892,70.33333333
"GID6938628","GID6938628","LHT",61.33333333,86.66666667,3.563583239,63
"GID6938630","GID6938630","LHT",65,90.66666667,3.241409882,65
"GID6938658","GID6938658","LHT",58,84,3.37865868,62
"GID6938671","GID6938671","LHT",62,91,3.534908376,72
"GID6938691","GID6938691","LHT",64,91,3.425533436,62
"GID6938702","GID6938702","LHT",65,91,3.392545874,68
"GID6938706","GID6938706","LHT",59,91,3.016057184,60
"GID6938711","GID6938711","LHT",61,85,3.079301244,65
"GID6938713","GID6938713","LHT",61,83,3.481086941,57
"GID6938714","GID6938714","LHT",60,83,3.626920638,59
"GID6938715","GID6938715","LHT",59,83,3.160402668,62
"GID6938721","GID6938721","LHT",62,86,3.755157687,71.33333333
"GID6938725","GID6938725","LHT",64.33333333,90.66666667,3.058973316,58
"GID6938726","GID6938726","LHT",62.66666667,89.66666667,3.651978959,74.33333333
"GID6938732","GID6938732","LHT",62,85.66666667,3.378169413,64.66666667
